ResponseId,PLZ,Bundesland,Kreis,Stadt.Dummy,EW.km2,Rural.Dummy,EW,Metropol.Dummy,,
R_3qExkANlH7U5H90,34121,Hessen,Kassel,Stadt,1893,0,202137,0,,
R_0rEMV2CcOVRbmw1,34123,Hessen,Kassel,Stadt,1893,0,202137,0,,
R_1DqV2EHSCSw7hjA,34123,Hessen,Kassel,Stadt,1893,0,202137,0,,
R_31Yk7qj2cdRoAjt,34127,Hessen,Kassel,Stadt,1893,0,202137,0,,
R_7VxzuQeBiFGXgY1,34127,Hessen,Kassel,Stadt,1893,0,202137,0,,
R_2ASAtW4w3NeOPhj,34132,Hessen,Kassel,Stadt,1893,0,202137,0,,
R_2Qs1uvhgT2WQ7XE,34414,Nordrhein-Westfalen,Höxter,Kreis,91,1,39730,0,,
R_bO5pAZcNclCGihr,34454,Hessen,Waldeck-Frankenberg,Kreis,90,1,101584,0,,
R_3kh9TjFmXwbHUrg,34621,Hessen,Schwalm-Eder-Kreis,Kreis,118,1,176465,0,,
R_3fGXj2KN9jHNEfz,34626,Hessen,Schwalm-Eder-Kreis,Kreis,118,1,176465,0,,
R_2fdGqdFnPzi2o5s,35041,Hessen,Marburg-Biedenkopf,Kreis,196,0,247084,0,,
R_30nKHIIjjSGaJRM,35096,Hessen,Marburg-Biedenkopf,Kreis,196,0,247084,0,,
R_qU7h1I8emQUDHqN,35260,Hessen,Marburg-Biedenkopf,Kreis,196,0,247084,0,,
R_1n8GEUrNeoAjb6V,35260,Hessen,Marburg-Biedenkopf,Kreis,196,0,247084,0,,
R_7VrokDRqSOnYRs5,35321,Hessen,Gießen,Kreis,317,0,270688,0,,
R_8BVJ04rZVpuXFcZ,35325,Hessen,Vogelsbergkreis,Kreis,76,1,22488,0,,
R_3PTyA3rEK5M8ino,35396,Hessen,Gießen,Kreis,317,0,270688,0,,
R_3KUDES5qLRVCWoo,35418,Hessen,Gießen,Kreis,317,0,270688,0,,
R_2c0YdtoBtKUK63Y,35428,Hessen,Gießen,Kreis,317,0,270688,0,,
R_3h9MGv4t3FzXE2n,35440,Hessen,Gießen,Kreis,317,0,270688,0,,
R_2dz4al4YQF0W1up,35440,Hessen,Gießen,Kreis,317,0,270688,0,,
R_2rr9JeEQUlDCGMd,35463,Hessen,Gießen,Kreis,317,0,270688,0,,
R_1rBcqTpw4EPY4WC,35510,Hessen,Wetteraukreis,Kreis,237,0,36548,0,,
R_2WJ5GpcDJMZBC0y,35578,Hessen,Lahn-Dill-Kreis,Kreis,238,0,253319,0,,
R_3OolTpqAjWITmFv,35578,Hessen,Lahn-Dill-Kreis,Kreis,238,0,253319,0,,
R_27KjHjTBpnzbstO,35578,Hessen,Lahn-Dill-Kreis,Kreis,238,0,253319,0,,
R_2taM7Xqi8xZAkyz,35619,Hessen,Lahn-Dill-Kreis,Kreis,238,0,253319,0,,
R_UYqGxldMQJGlm7f,35630,Hessen,Lahn-Dill-Kreis,Kreis,238,0,253319,0,,
R_2fvoKoeafbVgloD,35708,Hessen,Lahn-Dill-Kreis,Kreis,238,0,253319,0,,
R_qxrvMaRKRR5aUNj,35767,Hessen,Lahn-Dill-Kreis,Kreis,238,0,253319,0,,
R_2S8rmehNwuGUfX0,36100,Hessen,Fulda,Kreis,162,0,223145,0,,
R_3n6geskJ7CxLkAE,36100,Hessen,Fulda,Kreis,162,0,223145,0,,
R_1M0N8dnSarZvlCH,36119,Hessen,Fulda,Kreis,162,0,223145,0,,
R_BFxUC3Y9EVcY4xz,36217,Hessen,Hersfeld-Rotenburg,Kreis,110,1,120719,0,,
R_1o23lvM9kwlCSPH,36280,Hessen,Schwalm-Eder-Kreis,Kreis,73,1,3208,0,,
R_125YHTbFLGCqriF,36284,Hessen,Hersfeld-Rotenburg,Kreis,110,1,120719,0,,
R_Zh5sxekWo2alzWx,37077,Niedersachsen,Göttingen,Kreis,229,0,294683,0,,
R_2TSLg0L6t0T4i9N,37081,Niedersachsen,Göttingen,Kreis,229,0,294683,0,,
R_5BFoMeauLFPVV6h,37085,Niedersachsen,Göttingen,Kreis,229,0,294683,0,,
R_2CwUbbPncbjsyzw,37085,Niedersachsen,Göttingen,Kreis,229,0,294683,0,,
R_vPsreYYkoXWtjMJ,37085,Niedersachsen,Göttingen,Kreis,229,0,294683,0,,
R_2OTGAkELQW0anpv,37120,Niedersachsen,Göttingen,Kreis,229,0,294683,0,,
R_6A06y6ogMn0Dhdv,37154,Niedersachsen,Northeim,Kreis,121,1,132285,0,,
R_CZx5Gus3EWuEhq1,37412,Niedersachsen,Osterode am Harz,Kreis,212,0,21563,0,,
R_XBW8lEyyvs7YBxf,37434,Niedersachsen,Göttingen,Kreis,229,0,294683,0,,
R_3h580f8aO7bOux9,37434,Niedersachsen,Göttingen,Kreis,229,0,294683,0,,
R_2DNcNDKJU1lZLJ7,37574,Niedersachsen,Northeim,Kreis,121,1,132285,0,,
R_1kRpS77eiCYdyPs,37671,Nordrhein-Westfalen,Höxter,Kreis,146,1,46813,0,,
R_Dquu7YwbCDMQVcB,37671,Nordrhein-Westfalen,Höxter,Kreis,146,1,46813,0,,
R_pSPW767ZVxLgUTL,37688,Nordrhein-Westfalen,Höxter,Kreis,146,1,46813,0,,
R_2CiWDdemP2p0sZa,37688,Nordrhein-Westfalen,Höxter,Kreis,146,1,46813,0,,
R_2ciq2xKlQZ9Wp6G,38100,Niedersachsen,Braunschweig,Stadt,1294,0,249406,0,,
R_sSQFFz4iGutoSMF,38118,Niedersachsen,Braunschweig,Stadt,1294,0,249406,0,,
R_3JCt5PHDePWCcQB,38120,Niedersachsen,Braunschweig,Stadt,1294,0,249406,0,,
R_2VDWPUzpu0Dsioj,38120,Niedersachsen,Braunschweig,Stadt,1294,0,249406,0,,
R_ef9ALV6J21ICfjH,38159,Niedersachsen,Peine,Kreis,242,0,41352,0,,
R_2t5VJ7AJDzckTxr,38165,Niedersachsen,Helmstedt,Kreis,148,1,91297,0,,
R_QmGKBolnmMB9wkh,38173,Niedersachsen,Wolfenbüttel,Kreis,168,0,119622,0,,
R_XBM5TDZbElAGGB3,38350,Niedersachsen,Helmstedt,Kreis,148,1,91297,0,,
R_1N3Xcop2LcJdFbo,38442,Niedersachsen,Wolfsburg,Stadt,608,0,124371,0,,
R_1qdMmnfAeacA589,38474,Niedersachsen,Gifhorn,Kreis,171,0,142685,0,,
R_2znBFwfMvDVdud5,38557,Niedersachsen,Gifhorn,Kreis,171,0,142685,0,,
R_6y4EBbJVjzQjGGl,38667,Niedersachsen,Goslar,Kreis,229,0,136292,0,,
R_1JDBy1hD6Iphp09,38704,Niedersachsen,Goslar,Kreis,229,0,136292,0,,
R_3Pn6a3XmuamOPPG,38855,Sachsen-Anhalt,Harz,Kreis,104,1,143822,0,,
R_1n2dRkzamsXwIZ9,38889,Sachsen-Anhalt,Harz,Kreis,104,1,143822,0,,
R_2rp8AKS3mNKNGQ1,39104,Sachsen-Anhalt,Magdeburg,Stadt,1182,0,237565,0,,
R_1PSGciTGOqBHPqW,39104,Sachsen-Anhalt,Magdeburg,Stadt,1182,0,237565,0,,
R_vNvkp8o55zGqzvP,39104,Sachsen-Anhalt,Magdeburg,Stadt,1182,0,237565,0,,
R_3qr20KJkDPI3I1w,39104,Sachsen-Anhalt,Magdeburg,Stadt,1182,0,237565,0,,
R_xEIrkeWPgVWhe7f,39106,Sachsen-Anhalt,Magdeburg,Stadt,1182,0,237565,0,,
R_2QnWp8R2ugZOxoz,39108,Sachsen-Anhalt,Magdeburg,Stadt,1182,0,237565,0,,
R_290NBzuy0vZ8lIn,39112,Sachsen-Anhalt,Magdeburg,Stadt,1182,0,237565,0,,
R_2VHXPbyGdqHwFdw,39114,Sachsen-Anhalt,Magdeburg,Stadt,1182,0,237565,0,,
R_12GuTv5BiKkVHeJ,39116,Sachsen-Anhalt,Magdeburg,Stadt,1182,0,237565,0,,
R_tRPcHp9iTIFxHcl,39122,Sachsen-Anhalt,Magdeburg,Stadt,1182,0,237565,0,,
R_DkQ1ZIWiMoBwy6B,39175,Sachsen-Anhalt,Jerichower Land,Kreis,57,1,89589,0,,
R_2COk1yabZAISce9,39261,Sachsen-Anhalt,Anhalt-Bitterfeld,Kreis,46,1,21470,0,,
R_8H5wKubs7PW0IYV,39340,Sachsen-Anhalt,Börde,Kreis,72,1,170923,0,,
R_VRswOlHA4uQu7nP,39624,Sachsen-Anhalt,Altmarkkreis Salzwedel,Kreis,31,1,36581,0,,
R_2WZtR7p7KIi90hR,39638,Sachsen-Anhalt,Altmarkkreis Salzwedel,Kreis,31,1,36581,0,,
R_3pljWEkBtEPaH3N,40211,Nordrhein-Westfalen,Düsseldorf,Stadt,2860,0,621877,1,,
R_uwYEN1wZK9BOuhX,40211,Nordrhein-Westfalen,Düsseldorf,Stadt,2860,0,621877,1,,
R_e9broXr3QS0MCiZ,40217,Nordrhein-Westfalen,Düsseldorf,Stadt,2860,0,621877,1,,
R_em8iZvoPCMvg2wV,40219,Nordrhein-Westfalen,Düsseldorf,Stadt,2860,0,621877,1,,
R_3fNL81d7QteU7pd,40470,Nordrhein-Westfalen,Düsseldorf,Stadt,2860,0,621877,1,,
R_AzijK74bIXx5j4B,40474,Nordrhein-Westfalen,Düsseldorf,Stadt,2860,0,621877,1,,
R_111rjGngwBD7MeN,40477,Nordrhein-Westfalen,Düsseldorf,Stadt,2860,0,621877,1,,
R_3GrL0YrNojMc2yi,40489,Nordrhein-Westfalen,Düsseldorf,Stadt,2860,0,621877,1,,
R_2c7ysRvoS5o6esw,40549,Nordrhein-Westfalen,Düsseldorf,Stadt,2860,0,621877,1,,
R_1jYXssSW2hOB2WS,40589,Nordrhein-Westfalen,Düsseldorf,Stadt,2860,0,621877,1,,
R_1Nwz3CSiMc7z43x,40625,Nordrhein-Westfalen,Düsseldorf,Stadt,2860,0,621877,1,,
R_1rPnziraZs8lZuJ,40699,Nordrhein-Westfalen,Mettmann,Kreis,1313,0,326020,0,,
R_2uU1n5ZmYclnBDx,40721,Nordrhein-Westfalen,Mettmann,Kreis,1313,0,326020,0,,
R_78nXeOnCkIn281P,40789,Nordrhein-Westfalen,Mettmann,Kreis,1313,0,326020,0,,
R_3e4UKBZwjBVStPD,40789,Nordrhein-Westfalen,Mettmann,Kreis,1313,0,326020,0,,
R_1E5vh8FWW7oUQkL,40789,Nordrhein-Westfalen,Mettmann,Kreis,1313,0,326020,0,,
R_28SUedfuLdkQr7U,40822,Nordrhein-Westfalen,Mettmann,Kreis,1313,0,326020,0,,
R_x6eOfJlsPLvL2xj,40878,Nordrhein-Westfalen,Mettmann,Kreis,1313,0,326020,0,,
R_27PBErKI9070J4d,40880,Nordrhein-Westfalen,Mettmann,Kreis,1313,0,326020,0,,
R_2RXuhB6LOUfsZIU,41065,Nordrhein-Westfalen,Mönchengladbach,Stadt,1531,0,261034,0,,
R_2dsbszXBh0hpaoe,41068,Nordrhein-Westfalen,Mönchengladbach,Stadt,1531,0,261034,0,,
R_YRNdP229OfeO5c5,41069,Nordrhein-Westfalen,Mönchengladbach,Stadt,1531,0,261034,0,,
R_56i6Wk5qTEDv8xr,41236,Nordrhein-Westfalen,Mönchengladbach,Stadt,1531,0,261034,0,,
R_uqvYOTm8KMmMY4F,41238,Nordrhein-Westfalen,Mönchengladbach,Stadt,1531,0,261034,0,,
R_1IgeNr2cR6IBjNu,41334,Nordrhein-Westfalen,Viersen,Kreis,483,0,169869,0,,
R_21jQ9E0hZtM4hqa,41334,Nordrhein-Westfalen,Viersen,Kreis,483,0,169869,0,,
R_1Q0l71HKTScuyvH,41363,Nordrhein-Westfalen,Rhein-Kreis Neuss,Kreis,772,0,395315,0,,
R_2A13JjCy6JRk1wc,41372,Nordrhein-Westfalen,Viersen,Kreis,483,0,169869,0,,
R_yDgiITHraQSZktz,41460,Nordrhein-Westfalen,Rhein-Kreis Neuss,Kreis,772,0,395315,0,,
R_3LXedNB89aUaVB4,41468,Nordrhein-Westfalen,Rhein-Kreis Neuss,Kreis,772,0,395315,0,,
R_3EXCkACXBn4AuYm,41540,Nordrhein-Westfalen,Rhein-Kreis Neuss,Kreis,772,0,395315,0,,
R_1jePj4wgJUac2AV,41540,Nordrhein-Westfalen,Rhein-Kreis Neuss,Kreis,772,0,395315,0,,
R_PLpOV8Tz2Xc5E2t,41569,Nordrhein-Westfalen,Rhein-Kreis Neuss,Kreis,772,0,395315,0,,
R_1F5jIFB2JVd3eLV,42105,Nordrhein-Westfalen,Wuppertal,Stadt,2109,0,355100,0,,
R_21tj0xikFUqnFN9,42105,Nordrhein-Westfalen,Wuppertal,Stadt,2109,0,355100,0,,
R_ZIak8dd6eNimDFn,42277,Nordrhein-Westfalen,Wuppertal,Stadt,2109,0,355100,0,,
R_2CHYiHGHtmYTKSp,42281,Nordrhein-Westfalen,Wuppertal,Stadt,2109,0,355100,0,,
R_r7I3PngDpK91dUB,42287,Nordrhein-Westfalen,Wuppertal,Stadt,2109,0,355100,0,,
R_2AEvkyALzDcpKMZ,42349,Nordrhein-Westfalen,Wuppertal,Stadt,2109,0,355100,0,,
R_1NmG31vzsn0RB2u,42389,Nordrhein-Westfalen,Wuppertal,Stadt,2109,0,355100,0,,
R_PusRk3yFc06icJb,42697,Nordrhein-Westfalen,Solingen,Stadt,1778,0,159245,0,,
R_10JJXO4JJQp2sRN,42699,Nordrhein-Westfalen,Solingen,Stadt,1778,0,159245,0,,
R_3J2BSznpmR7jhmR,42719,Nordrhein-Westfalen,Solingen,Stadt,1778,0,159245,0,,
R_2AQYQzL2YUnwLy9,42799,Nordrhein-Westfalen,Rheinisch-Bergischer Kreis,Kreis,560,0,62719,0,,
R_1kOIdD1vfrACnUO,42855,Nordrhein-Westfalen,Remscheid,Stadt,1494,0,111338,0,,
R_1EWjElIDy2E2oM7,42855,Nordrhein-Westfalen,Remscheid,Stadt,1494,0,111338,0,,
R_1eCPp7PhACEZZ7N,42859,Nordrhein-Westfalen,Remscheid,Stadt,1494,0,111338,0,,
R_262x5XrV5CSAr5I,44135,Nordrhein-Westfalen,Dortmund,Stadt,2096,0,588250,1,,
R_2PtANemdUokqXA6,44137,Nordrhein-Westfalen,Dortmund,Stadt,2096,0,588250,1,,
R_e3szfWPwetnfXjj,44143,Nordrhein-Westfalen,Dortmund,Stadt,2096,0,588250,1,,
R_QhM1BcqV1nAnjA5,44147,Nordrhein-Westfalen,Dortmund,Stadt,2096,0,588250,1,,
R_33EK3w94kWetx3E,44149,Nordrhein-Westfalen,Dortmund,Stadt,2096,0,588250,1,,
R_24qi9UO0An9AnDQ,44229,Nordrhein-Westfalen,Dortmund,Stadt,2096,0,588250,1,,
R_2z8xYM4P5sDdGMH,44267,Nordrhein-Westfalen,Dortmund,Stadt,2096,0,588250,1,,
R_325tTGbU1BqtUxy,44287,Nordrhein-Westfalen,Dortmund,Stadt,2096,0,588250,1,,
R_1pu6yysFjeWvb6Z,44319,Nordrhein-Westfalen,Dortmund,Stadt,2096,0,588250,1,,
R_3iyhLWCFriAEXuf,44329,Nordrhein-Westfalen,Dortmund,Stadt,2096,0,588250,1,,
R_1KsaVTcxdWlK2iF,44357,Nordrhein-Westfalen,Dortmund,Stadt,2096,0,588250,1,,
R_1QxAQg57QGI54fF,44379,Nordrhein-Westfalen,Dortmund,Stadt,2096,0,588250,1,,
R_3GozV74gx81OtHt,44536,Nordrhein-Westfalen,Unna,Kreis,1454,0,86348,0,,
R_sR0miLgQuj8yIOl,44536,Nordrhein-Westfalen,Unna,Kreis,1454,0,86348,0,,
R_XhRBJO0igNZXqlr,44575,Nordrhein-Westfalen,Recklinghausen,Kreis,1419,0,73343,0,,
R_2q95dTK5TBfK2AS,44577,Nordrhein-Westfalen,Recklinghausen,Kreis,1419,0,73343,0,,
R_1C1sfMNRzck02Kj,44577,Nordrhein-Westfalen,Recklinghausen,Kreis,1419,0,73343,0,,
R_2hiqyu0PhnDUcb7,44623,Nordrhein-Westfalen,Herne,Stadt,3043,0,156449,0,,
R_DcbxDfZSEWY8E2l,44625,Nordrhein-Westfalen,Herne,Stadt,3043,0,156449,0,,
R_3qOwegoOj098FAl,44629,Nordrhein-Westfalen,Herne,Stadt,3043,0,156449,0,,
R_2c0DQtQSOwrXkH4,44629,Nordrhein-Westfalen,Herne,Stadt,3043,0,156449,0,,
R_5pcCBmllx2xetVf,44649,Nordrhein-Westfalen,Herne,Stadt,3043,0,156449,0,,
R_2OQ4jVWLrc3QtAC,44651,Nordrhein-Westfalen,Herne,Stadt,3043,0,156449,0,,
R_2yf90OaLYNAfGpU,44787,Nordrhein-Westfalen,Bochum,Stadt,2510,0,365587,0,,
R_2QmTQRxQMl61C7J,44791,Nordrhein-Westfalen,Bochum,Stadt,2510,0,365587,0,,
R_3FPApR6Y0wcra32,44797,Nordrhein-Westfalen,Bochum,Stadt,2510,0,365587,0,,
R_ugqZCrkSEHfj0ad,44805,Nordrhein-Westfalen,Bochum,Stadt,2510,0,365587,0,,
R_2P6SCUoTIOJkCqc,44879,Nordrhein-Westfalen,Bochum,Stadt,2510,0,365587,0,,
R_1F5oUQGK3tareVn,44879,Nordrhein-Westfalen,Bochum,Stadt,2510,0,365587,0,,
R_3lPsx794JWBPNuJ,44894,Nordrhein-Westfalen,Bochum,Stadt,2510,0,365587,0,,
R_2frFd7k46DUrOeu,45133,Nordrhein-Westfalen,Essen,Stadt,2771,0,582760,1,,
R_1QzRJRg1532YsB8,45141,Nordrhein-Westfalen,Essen,Stadt,2771,0,582760,1,,
R_2V3o7X42qzzNaIz,45141,Nordrhein-Westfalen,Essen,Stadt,2771,0,582760,1,,
R_bmcKxQubmTBsxKV,45144,Nordrhein-Westfalen,Essen,Stadt,2771,0,582760,1,,
R_8bTBkFLkuVn9Byp,45147,Nordrhein-Westfalen,Essen,Stadt,2771,0,582760,1,,
R_SUBXqFlz1yW1eBH,45279,Nordrhein-Westfalen,Essen,Stadt,2771,0,582760,1,,
R_32JkAlp8vDCqN0R,45307,Nordrhein-Westfalen,Essen,Stadt,2771,0,582760,1,,
R_2zveYNju2ZOSjpy,45307,Nordrhein-Westfalen,Essen,Stadt,2771,0,582760,1,,
R_3NwYcwkUUgwNChy,45309,Nordrhein-Westfalen,Essen,Stadt,2771,0,582760,1,,
R_2domwDTiz6p5thA,45326,Nordrhein-Westfalen,Essen,Stadt,2771,0,582760,1,,"Ebenso 763380 EW zugeordnet, da 65 PLZ Region im Zentrum Anzusiedeln ist"
R_AM8Rj924pd5fmUh,45326,Nordrhein-Westfalen,Essen,Stadt,2771,0,582760,1,,"Ebenso 763380 EW zugeordnet, da 65 PLZ Region im Zentrum Anzusiedeln ist"
R_31u6i33oTTuLb3G,45359,Nordrhein-Westfalen,Essen,Stadt,2771,0,582760,1,,
R_2VDBpK778JLP9dw,45468,Nordrhein-Westfalen,Mülheim an der Ruhr,Stadt,1869,0,170632,0,,
R_2ttKlIaE6LIyuR4,45470,Nordrhein-Westfalen,Mülheim an der Ruhr,Stadt,1869,0,170632,0,,
R_8eOUBsMTctHjqFz,45472,Nordrhein-Westfalen,Mülheim an der Ruhr,Stadt,1869,0,170632,0,,
R_2QFzxNVDsvvRFQb,45473,Nordrhein-Westfalen,Mülheim an der Ruhr,Stadt,1869,0,170632,0,,
R_12o5hgRuBv1iX6w,45473,Nordrhein-Westfalen,Mülheim an der Ruhr,Stadt,1869,0,170632,0,,
R_3eK9ZIjUKgG59GF,45473,Nordrhein-Westfalen,Mülheim an der Ruhr,Stadt,1869,0,170632,0,,
R_1kLhobGHeI60q7b,45475,Nordrhein-Westfalen,Mülheim an der Ruhr,Stadt,1869,0,170632,0,,
R_3dX4kxla8dVizJH,45529,Nordrhein-Westfalen,Ennepe-Ruhr-Kreis,Kreis,662,0,79177,0,,
R_zbU1QdkKLb5AXRv,45659,Nordrhein-Westfalen,Recklinghausen,Kreis,866,0,466090,0,,
R_NXTh2BharPYs7Bv,45665,Nordrhein-Westfalen,Recklinghausen,Kreis,866,0,466090,0,,
R_pfwyCuJ1JVKRs8V,45665,Nordrhein-Westfalen,Recklinghausen,Kreis,866,0,466090,0,,
R_24pjHBkAeJqrTvw,45701,Nordrhein-Westfalen,Recklinghausen,Kreis,866,0,466090,0,,
R_2EF9QQZE0IDrthy,45711,Nordrhein-Westfalen,Recklinghausen,Kreis,866,0,466090,0,,
R_5tB5uRJDuAY8lWh,45711,Nordrhein-Westfalen,Recklinghausen,Kreis,866,0,466090,0,,
R_3PNAlzTrXzSnN9w,45721,Nordrhein-Westfalen,Recklinghausen,Kreis,866,0,466090,0,,
R_3GeQZdheQui56g7,45772,Nordrhein-Westfalen,Recklinghausen,Kreis,866,0,466090,0,,
R_2YfCekMlewjv3Mh,45881,Nordrhein-Westfalen,Gelsenkirchen,Stadt,2474,0,259645,0,,
R_SYLBIhBRODUSIIF,45886,Nordrhein-Westfalen,Gelsenkirchen,Stadt,2474,0,259645,0,,
R_ebWD1bhEw6w374R,45889,Nordrhein-Westfalen,Gelsenkirchen,Stadt,2474,0,259645,0,,
R_1exWuAd9ZfM9vfd,45891,Nordrhein-Westfalen,Gelsenkirchen,Stadt,2474,0,259645,0,,
R_1qeT0yGZJO5zICn,45891,Nordrhein-Westfalen,Gelsenkirchen,Stadt,2474,0,259645,0,,
R_1eQuHk6S8JSopUy,45894,Nordrhein-Westfalen,Gelsenkirchen,Stadt,2474,0,259645,0,,
R_268Tf5BxqDFLG04,45966,Nordrhein-Westfalen,Recklinghausen,Kreis,866,0,466090,0,,
R_3R3eQ6PvkChmkLr,46049,Nordrhein-Westfalen,Oberhausen,Stadt,2734,0,210764,0,,
R_2TFeogf6VIDqX83,46119,Nordrhein-Westfalen,Oberhausen,Stadt,2734,0,210764,0,,
R_2dEdR7NRIqQ76rr,46147,Nordrhein-Westfalen,Oberhausen,Stadt,2734,0,210764,0,,
R_1r0JXgF8dx90TN7,46149,Nordrhein-Westfalen,Oberhausen,Stadt,2734,0,210764,0,,
R_2WuOcV2vpXJggws,46149,Nordrhein-Westfalen,Oberhausen,Stadt,2734,0,210764,0,,
R_3NEE0z5NaZ5lQ2l,46240,Nordrhein-Westfalen,Bottrop,Stadt,1168,0,117565,0,,
R_1hRc6vXT38BKv3Y,46242,Nordrhein-Westfalen,Bottrop,Stadt,1168,0,117565,0,,
R_27cVT1UkAWoKBEi,46282,Nordrhein-Westfalen,Recklinghausen,Kreis,436,0,74704,0,,
R_yHKKvsl7lrqTkbL,46414,Nordrhein-Westfalen,Borken,Kreis,299,0,185695,0,,
R_dd0gJ6bHpockn4Z,46414,Nordrhein-Westfalen,Borken,Kreis,299,0,185695,0,,
R_2CTXOZUoYrspHNS,46419,Nordrhein-Westfalen,Borken,Kreis,299,0,185695,0,,
R_2w7dho5noV8bb1A,46419,Nordrhein-Westfalen,Borken,Kreis,299,0,185695,0,,
R_1Qoy41TU3a4xGIT,46483,Nordrhein-Westfalen,Wesel,Kreis,341,0,251764,0,,
R_ANyBleE2ZEwyLTP,46509,Nordrhein-Westfalen,Wesel,Kreis,341,0,251764,0,,
R_1gTQoj7NKKhxDmE,46535,Nordrhein-Westfalen,Wesel,Kreis,341,0,251764,0,,
R_bBDJKVYRyyiIhzP,46535,Nordrhein-Westfalen,Wesel,Kreis,341,0,251764,0,,
R_1HqMAIURcte2ky3,46535,Nordrhein-Westfalen,Wesel,Kreis,341,0,251764,0,,
R_2f3AcKkVwcZL0EL,46539,Nordrhein-Westfalen,Wesel,Kreis,341,0,251764,0,,
R_3fZPaHUUbWy5q18,46562,Nordrhein-Westfalen,Wesel,Kreis,341,0,251764,0,,
R_9ZS8uiVtBwyM2kN,46562,Nordrhein-Westfalen,Wesel,Kreis,341,0,251764,0,,
R_1jy2x5pfevfvrCZ,46562,Nordrhein-Westfalen,Wesel,Kreis,341,0,251764,0,,
R_z26QYcSlWh5dgid,47051,Nordrhein-Westfalen,Duisburg,Stadt,2142,0,498686,0,,
R_28S6up4xZ4Svvlm,47057,Nordrhein-Westfalen,Duisburg,Stadt,2142,0,498686,0,,
R_9LGHjYSyhIetBlf,47057,Nordrhein-Westfalen,Duisburg,Stadt,2142,0,498686,0,,
R_viU42VFJ0FEmVi1,47137,Nordrhein-Westfalen,Duisburg,Stadt,2142,0,498686,0,,
R_6JAQqNCtuhcoa9X,47167,Nordrhein-Westfalen,Duisburg,Stadt,2142,0,498686,0,,
R_DHxnXyI5x2X3RTP,47167,Nordrhein-Westfalen,Duisburg,Stadt,2142,0,498686,0,,
R_PAGYnFg9TfKg0vL,47198,Nordrhein-Westfalen,Duisburg,Stadt,2142,0,498686,0,,
R_pggtRHJidrtWOQN,47226,Nordrhein-Westfalen,Duisburg,Stadt,2142,0,498686,0,,
R_2EyJwVf0yL6HD3g,47239,Nordrhein-Westfalen,Duisburg,Stadt,2142,0,498686,0,,
R_73W7XB9DzXHtASB,47249,Nordrhein-Westfalen,Duisburg,Stadt,2142,0,498686,0,,
R_udYTZeiFJi0Zu5H,47249,Nordrhein-Westfalen,Duisburg,Stadt,2142,0,498686,0,,
R_2wttEvC0rz1CyAi,47259,Nordrhein-Westfalen,Duisburg,Stadt,2142,0,498686,0,,
R_2QLmfPSZQNTwzDv,47441,Nordrhein-Westfalen,Wesel,Kreis,683,0,208212,0,,
R_12eZ0fTxGENL17Y,47447,Nordrhein-Westfalen,Wesel,Kreis,683,0,208212,0,,
R_9zTQD8BnPTJTYRP,47447,Nordrhein-Westfalen,Wesel,Kreis,683,0,208212,0,,
R_2YnyKuZPn25fV3Z,47447,Nordrhein-Westfalen,Wesel,Kreis,683,0,208212,0,,
R_Dk24as5Wbv7zRyF,47495,Nordrhein-Westfalen,Wesel,Kreis,683,0,208212,0,,
R_1i2o7zhDq2WJ0Re,47506,Nordrhein-Westfalen,Wesel,Kreis,683,0,208212,0,,
R_11ZR4muC95xhRCw,47574,Nordrhein-Westfalen,Kleve,Kreis,250,0,260404,0,,
R_2Y5JJ2TpD5VIL6C,47574,Nordrhein-Westfalen,Kleve,Kreis,250,0,260404,0,,
R_2Eh00T2JmiZ0pls,47608,Nordrhein-Westfalen,Kleve,Kreis,250,0,260404,0,,
R_1Cd4KYPQxxqkNiN,47647,Nordrhein-Westfalen,Kleve,Kreis,250,0,260404,0,,
R_2YS3BjsXzD6bQCd,47661,Nordrhein-Westfalen,Kleve,Kreis,250,0,260404,0,,
R_A7H6mR33CAwBqQp,47798,Nordrhein-Westfalen,Krefeld,Stadt,1651,0,227417,0,,
R_2zIwDi9hZv0FZnp,47799,Nordrhein-Westfalen,Krefeld,Stadt,1651,0,227417,0,,
R_1CJe57kUeWExwCS,47799,Nordrhein-Westfalen,Krefeld,Stadt,1651,0,227417,0,,
R_31GCzRraJ7RPivQ,47803,Nordrhein-Westfalen,Krefeld,Stadt,1651,0,227417,0,,
R_1E51XnkFJbvJI02,47807,Nordrhein-Westfalen,Krefeld,Stadt,1651,0,227417,0,,
R_yxvSwlcc8lae7jH,47877,Nordrhein-Westfalen,Viersen,Kreis,609,0,128994,0,,
R_1jBwXujYiylb1d7,47877,Nordrhein-Westfalen,Viersen,Kreis,609,0,128994,0,,
R_26mefocqHI72Vv8,47929,Nordrhein-Westfalen,Viersen,Kreis,609,0,128994,0,,
R_Z9VIBJz8Nd6sgNP,48149,Nordrhein-Westfalen,Münster,Stadt,1040,0,315293,0,,
R_3qOuMdbBX2XxAQJ,48149,Nordrhein-Westfalen,Münster,Stadt,1040,0,315293,0,,
R_1BOOQAEzLPNfliM,48149,Nordrhein-Westfalen,Münster,Stadt,1040,0,315293,0,,
R_2wTDl5wNea6kQYt,48153,Nordrhein-Westfalen,Münster,Stadt,1040,0,315293,0,,
R_1N2J1bukVttlqwC,48155,Nordrhein-Westfalen,Münster,Stadt,1040,0,315293,0,,
